date,year,month,quarter,week,aggregation_level,price_exaa_mean,price_mc_auction_mean,price_count_exaa,price_count_mc,data_completeness,month_name,carbonprices_exchange_rate_eur_usd,carbonprices_primary_market,carbonprices_secondary_market,climate_cdd_at,climate_hdd_at,climate_cdd_eu,climate_hdd_eu,prod_gross_electricity_production,prod_gross_electricity_consumption,prod_hydropower_production_total,prod_fossil_sk_production,prod_fossil_DvfB_production,prod_fossil_DvOe_production,prod_fossil_gas_production,prod_fossil_subtotal_production,prod_renewable_bio_production,prod_renewable_SoBio_production,prod_other_fuels_production,prod_fuel_production_total,prod_wind_total,prod_pv_total,prod_geothermal_total,prod_power_production_total,prod_electricity_imports,prod_electricity_exports,oegpi_month,oegpi_quarter,oegpi_season,oegpi_year,econ_prod_index_industry,econ_consumer_price_index,econ_exports_total_EUR,econ_turnover_index_commercial_sales,econ_count_overnight_stays,econ_turnover_industry,econ_count_employees_industry,econ_prod_index_construction,econ_total_production_construction,econ_turnover_index_construction,econ_turnover_construction,econ_count_employees_construction,econ_turnover_index_wholesale,econ_turnover_index_retail,econ_count_employees_retail,econ_turnover_index_car_retail,econ_imports_total_EUR,econ_imports_energy_EUR
2017-06-21,2017.0,6.0,2.0,25.0,daily,39.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-22,2017.0,6.0,2.0,25.0,daily,36.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-23,2017.0,6.0,2.0,25.0,daily,31.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,2017.0,6.0,2.0,25.0,daily,22.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,2017.0,6.0,2.0,25.0,daily,13.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,2017.0,6.0,2.0,26.0,daily,34.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,2017.0,6.0,2.0,26.0,weekly,30.0,,672.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,2017.0,6.0,2.0,26.0,daily,39.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,2017.0,6.0,2.0,26.0,daily,35.0,,96.0,0.0,100.0,June,1.122945455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,2017.0,6.0,2.0,26.0,daily,37.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,2017.0,6.0,2.0,26.0,daily,31.0,,96.0,0.0,100.0,June,1.122945455,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,2017.0,7.0,3.0,26.0,daily,28.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,2017.0,7.0,3.0,26.0,monthly,34.0,,2976.0,0.0,100.0,July,1.151114286,5.0,,9.42,32.04,34.74,27.61,5009898.0,5218246.0,4004048.0,22338.0,198946.0,58300.0,472937.0,752522.0,275151.0,123923.0,88797.0,1240393.0,410770.0,162833.0,4.0,5819413.0,2022665.0,1827009.0,,,,,,102.7,11472684759.0,,17695087.0,,,,,,,,,,,,11923051060.0,858565143.0
2017-07-02,2017.0,7.0,3.0,26.0,daily,21.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,2017.0,7.0,3.0,27.0,daily,37.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,2017.0,7.0,3.0,27.0,weekly,33.0,,672.0,0.0,100.0,July,1.1285792212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,2017.0,7.0,3.0,27.0,daily,36.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,2017.0,7.0,3.0,27.0,daily,39.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,2017.0,7.0,3.0,27.0,daily,39.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,2017.0,7.0,3.0,27.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,2017.0,7.0,3.0,27.0,daily,34.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,2017.0,7.0,3.0,27.0,daily,32.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,2017.0,7.0,3.0,28.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,2017.0,7.0,3.0,28.0,weekly,36.0,,672.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11,2017.0,7.0,3.0,28.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,2017.0,7.0,3.0,28.0,daily,35.0,,96.0,0.0,100.0,July,1.151114286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,2017.0,7.0,3.0,28.0,daily,33.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,2017.0,7.0,3.0,28.0,daily,36.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,2017.0,7.0,3.0,28.0,daily,34.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,2017.0,7.0,3.0,28.0,daily,30.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,2017.0,7.0,3.0,29.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,2017.0,7.0,3.0,29.0,weekly,35.0,,672.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18,2017.0,7.0,3.0,29.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,2017.0,7.0,3.0,29.0,daily,36.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-20,2017.0,7.0,3.0,29.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21,2017.0,7.0,3.0,29.0,daily,37.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,2017.0,7.0,3.0,29.0,daily,33.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,2017.0,7.0,3.0,29.0,daily,28.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,2017.0,7.0,3.0,30.0,daily,38.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,2017.0,7.0,3.0,30.0,weekly,35.0,,672.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,2017.0,7.0,3.0,30.0,daily,36.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,2017.0,7.0,3.0,30.0,daily,34.0,,96.0,0.0,100.0,July,1.151114286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27,2017.0,7.0,3.0,30.0,daily,34.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,2017.0,7.0,3.0,30.0,daily,30.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,2017.0,7.0,3.0,30.0,daily,23.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,2017.0,7.0,3.0,30.0,daily,17.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,2017.0,7.0,3.0,31.0,daily,32.0,,96.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,2017.0,7.0,3.0,31.0,weekly,29.0,,672.0,0.0,100.0,July,1.151114286,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,2017.0,8.0,3.0,31.0,daily,35.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,2017.0,8.0,3.0,31.0,monthly,31.0,,2976.0,0.0,100.0,August,1.180673913,6.0,,18.94,25.15,43.55,34.4,5479485.0,5164721.0,4551379.0,19278.0,191995.0,65299.0,461728.0,738302.0,250235.0,124925.0,81011.0,1194472.0,384427.0,159403.0,0.0,6291328.0,1704152.0,2029613.0,,,,,,102.6,10774912488.0,,19977268.0,,,,,,,,,,,,11589645887.0,879878878.0
2017-08-02,2017.0,8.0,3.0,31.0,daily,34.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03,2017.0,8.0,3.0,31.0,daily,28.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04,2017.0,8.0,3.0,31.0,daily,22.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,2017.0,8.0,3.0,31.0,daily,29.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,2017.0,8.0,3.0,31.0,daily,23.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,2017.0,8.0,3.0,32.0,daily,32.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,2017.0,8.0,3.0,32.0,weekly,29.0,,672.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,2017.0,8.0,3.0,32.0,daily,32.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,2017.0,8.0,3.0,32.0,daily,30.0,,96.0,0.0,100.0,August,1.180673913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,2017.0,8.0,3.0,32.0,daily,35.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11,2017.0,8.0,3.0,32.0,daily,35.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,2017.0,8.0,3.0,32.0,daily,24.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,2017.0,8.0,3.0,32.0,daily,20.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,2017.0,8.0,3.0,33.0,daily,33.0,,96.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,2017.0,8.0,3.0,33.0,weekly,30.0,,672.0,0.0,100.0,August,1.180673913,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,2017.0,8.0,3.0,33.0,daily,28.0,,96.0,0.0,100.0,August,1.180673913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,2017.0,8.0,3.0,33.0,daily,35.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,2017.0,8.0,3.0,33.0,daily,34.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,2017.0,8.0,3.0,33.0,daily,33.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,2017.0,8.0,3.0,33.0,daily,12.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,2017.0,8.0,3.0,33.0,daily,8.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,2017.0,8.0,3.0,34.0,daily,33.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,2017.0,8.0,3.0,34.0,weekly,26.0,,672.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22,2017.0,8.0,3.0,34.0,daily,36.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23,2017.0,8.0,3.0,34.0,daily,37.0,,96.0,0.0,100.0,August,1.180673913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,2017.0,8.0,3.0,34.0,daily,36.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,2017.0,8.0,3.0,34.0,daily,38.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,2017.0,8.0,3.0,34.0,daily,34.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,2017.0,8.0,3.0,34.0,daily,28.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,2017.0,8.0,3.0,35.0,daily,40.0,,96.0,0.0,100.0,August,1.180673913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,2017.0,8.0,3.0,35.0,weekly,35.0,,672.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29,2017.0,8.0,3.0,35.0,daily,37.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,2017.0,8.0,3.0,35.0,daily,36.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,2017.0,8.0,3.0,35.0,daily,38.0,,96.0,0.0,100.0,August,1.180673913,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,2017.0,9.0,3.0,35.0,daily,40.0,,96.0,0.0,100.0,September,1.191457143,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,2017.0,9.0,3.0,35.0,monthly,35.0,,2880.0,0.0,96.8,September,1.191457143,7.0,,0.0,177.86,5.71,109.25,5640949.0,5293408.0,4509480.0,46818.0,153822.0,60545.0,507493.0,768678.0,279428.0,122046.0,69997.0,1240149.0,554811.0,96223.0,9.0,6401420.0,1739068.0,2099312.0,,,,,,103.6,12072566887.0,,11091392.0,,,,,,,,,,,,12495615123.0,873264714.0
2017-09-02,2017.0,9.0,3.0,35.0,daily,34.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,2017.0,9.0,3.0,35.0,daily,30.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,2017.0,9.0,3.0,36.0,daily,38.0,,96.0,0.0,100.0,September,1.191457143,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,2017.0,9.0,3.0,36.0,weekly,36.0,,672.0,0.0,100.0,September,1.184987205,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05,2017.0,9.0,3.0,36.0,daily,38.0,,96.0,0.0,100.0,September,1.191457143,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06,2017.0,9.0,3.0,36.0,daily,34.0,,96.0,0.0,100.0,September,1.191457143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07,2017.0,9.0,3.0,36.0,daily,33.0,,96.0,0.0,100.0,September,1.191457143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08,2017.0,9.0,3.0,36.0,daily,29.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,2017.0,9.0,3.0,36.0,daily,29.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,2017.0,9.0,3.0,36.0,daily,26.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,2017.0,9.0,3.0,37.0,daily,29.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,2017.0,9.0,3.0,37.0,weekly,31.0,,672.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12,2017.0,9.0,3.0,37.0,daily,28.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13,2017.0,9.0,3.0,37.0,daily,15.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-14,2017.0,9.0,3.0,37.0,daily,22.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15,2017.0,9.0,3.0,37.0,daily,34.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,2017.0,9.0,3.0,37.0,daily,37.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,2017.0,9.0,3.0,37.0,daily,34.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,2017.0,9.0,3.0,38.0,daily,42.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,2017.0,9.0,3.0,38.0,weekly,30.0,,672.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,2017.0,9.0,3.0,38.0,daily,43.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20,2017.0,9.0,3.0,38.0,daily,40.0,,96.0,0.0,100.0,September,1.191457143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-21,2017.0,9.0,3.0,38.0,daily,40.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,2017.0,9.0,3.0,38.0,daily,40.0,,96.0,0.0,100.0,September,1.191457143,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,2017.0,9.0,3.0,38.0,daily,37.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,2017.0,9.0,3.0,38.0,daily,34.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,2017.0,9.0,3.0,39.0,daily,41.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,2017.0,9.0,3.0,39.0,weekly,39.0,,672.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26,2017.0,9.0,3.0,39.0,daily,41.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,2017.0,9.0,3.0,39.0,daily,39.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28,2017.0,9.0,3.0,39.0,daily,41.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,2017.0,9.0,3.0,39.0,daily,39.0,,96.0,0.0,100.0,September,1.191457143,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,2017.0,9.0,3.0,39.0,daily,35.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,2017.0,10.0,4.0,39.0,daily,28.0,,96.0,0.0,100.0,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,2017.0,10.0,4.0,39.0,monthly,33.0,,2972.0,0.0,99.9,October,1.175586364,7.0,,0.0,244.55,1.45,204.1,5192814.0,5717060.0,3470716.0,169537.0,196264.0,59539.0,864906.0,1290245.0,273527.0,78498.0,75960.0,1718232.0,659198.0,94177.0,8.0,5942839.0,2710608.0,2201753.0,,,,,,103.7,12732225652.0,,7787937.0,,,,,,,,,,,,13179250355.0,911049726.0
2017-10-02,2017.0,10.0,4.0,40.0,daily,21.0,,96.0,0.0,100.0,October,1.175586364,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,2017.0,10.0,4.0,40.0,weekly,35.0,,672.0,0.0,100.0,October,1.1882829872,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,2017.0,10.0,4.0,40.0,daily,21.0,,96.0,0.0,100.0,October,1.175586364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,2017.0,10.0,4.0,40.0,daily,29.0,,96.0,0.0,100.0,October,1.175586364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,2017.0,10.0,4.0,40.0,daily,21.0,,96.0,0.0,100.0,October,1.175586364,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,2017.0,10.0,4.0,40.0,daily,29.0,,96.0,0.0,100.0,October,1.175586364,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,2017.0,10.0,4.0,40.0,daily,14.0,,96.0,0.0,100.0,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,2017.0,10.0,4.0,40.0,daily,25.0,,96.0,0.0,100.0,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,2017.0,10.0,4.0,41.0,daily,43.0,,96.0,0.0,100.0,October,1.175586364,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
